,effective_cost,quoted,prop_quoted,effective,prop_effective
0,0.009867009867009733,1.6999999999999957,0.03646503646503637,0.9199999999999875,0.01954120645709404
1,0.01863902062424173,1.8900000000000006,0.04168964376309696,1.6899999999999977,0.037986064284108736
2,0.014284180002147978,2.030000000000001,0.04360433895392549,1.3299999999999983,0.028166031342651384
3,0.0014248773022322117,1.2449999999999974,0.026281070241173623,0.1349999999999909,0.002845699831365744
4,0.007066765109165717,1.25,0.026368526526737684,0.6700000000000017,0.014034352744030199
5,0.0034250129735339733,0.7899999999999991,0.01639854696419303,0.3299999999999983,0.006873568006665243
6,0.01103476993545703,1.240000000000002,0.025817197584842848,1.0600000000000023,0.021828665568369075
7,0.005331771812494131,1.2410000000000068,0.025497991596552465,0.5189999999999912,0.01060698957694648
8,0.004427056522186684,0.5300000000000011,0.010913209101204595,0.4299999999999926,0.008893485005170478
9,0.003792149226196478,0.6900000000000048,0.014143691708517063,0.36999999999999034,0.007613168724279636
10,0.007321852119212063,0.8100000000000023,0.016706197793131945,0.7099999999999937,0.01475171410762505
11,0.0020156080417591937,0.9350000000000023,0.01932916429789658,0.19499999999999318,0.00402310707654205
12,0.0031610074436627133,0.6900000000000048,0.014071581523401752,0.3100000000000023,0.006302093921528812
13,0.003200826019617843,1.1099999999999994,0.022922044398554456,0.30999999999998806,0.006422208411021091
14,0.004568106312292336,1.279999999999994,0.026578073089700876,0.4399999999999977,0.009178139340842674
15,0.00897247427383794,1.4349999999999952,0.029097176458660622,0.8850000000000051,0.017785369774919717
16,0.009658725048293532,1.6799999999999997,0.036059240180296194,0.8999999999999915,0.01913265306122431
17,0.006898038370338441,0.6799999999999997,0.014658331536969169,0.6400000000000006,0.013701562834510824
18,0.0023579849946409313,0.6400000000000006,0.0137191854233655,0.21999999999999886,0.00472711645896001
19,0.010092425369170327,1.2299999999999969,0.026134069903325122,0.9500000000000028,0.019983172065629003
20,0.010291595197255508,1.0799999999999983,0.023156089193825006,0.9599999999999937,0.02037351443123926
21,0.014574224443056333,2.039999999999999,0.042473454091192984,1.3999999999999915,0.0287297352760105
22,0.009848173984406993,1.0,0.02051702913418137,0.9599999999999937,0.019504266558309502
23,0.0012422932272495523,1.535899999999998,0.030750010761202373,0.12409999999999854,0.002481503699260119
24,0.006569779016524097,0.8200000000000003,0.01632490543499901,0.6600000000000108,0.01322645290581184
25,0.0007104435197402557,1.1700000000000017,0.023749111945600358,0.07000000000000739,0.001421897217144168
26,0.006698959084819186,1.0100000000000051,0.02081830361743801,0.6500000000000057,0.013308763308763424
27,0.0036772216547497384,0.740000000000002,0.0151174668028601,0.35999999999999943,0.0073815870412138485
28,0.006136203601247354,0.8699999999999974,0.017503269288803892,0.6099999999999994,0.012197560487902409
29,0.0012895546076777647,0.8100000000000023,0.01606983434183121,0.12999999999999545,0.0025757875965919446
30,0.0022684682907584968,0.6899999999999977,0.0136108097445507,0.23000000000000398,0.0045266679787444196
31,0.0054495912806538345,0.5799999999999983,0.011288439081354578,0.5599999999999881,0.01084010840108378
32,0.0024260067928191576,0.36999999999999744,0.007180980106744249,0.2500000000000142,0.004863813229572261
